FID,angebot,parkregel_gruppe,parkregel_name,prm_name,strasse,geoportal_class,center_lon,center_lat
opendata_ruhver_parkseiten_line.4648,6.0,Mischparken,M 9-23,Rotkreuzplatz Süd,Sedlmayrstr.,Mischparken,11.531064494883513,48.145983837771745
opendata_ruhver_parkseiten_line.4649,3.0,Mischparken,M 9-23,Rotkreuzplatz Süd,Sedlmayrstr.,Mischparken,11.531004972239575,48.14570531289719
opendata_ruhver_parkseiten_line.4650,3.0,Bewohnerparken,Bew 9-23,Rotkreuzplatz Süd,Kelheimer Str.,Bewohnerparken,11.532357056833503,48.1464579275842
opendata_ruhver_parkseiten_line.4651,19.0,Bewohnerparken,Bew 9-23,Rotkreuzplatz Süd,Kelheimer Str.,Bewohnerparken,11.532226049597801,48.14593812543581
opendata_ruhver_parkseiten_line.4652,4.0,Bewohnerparken,Bew 9-23,Rotkreuzplatz Süd,Kelheimer Str.,Bewohnerparken,11.532445801540206,48.14643123250866
opendata_ruhver_parkseiten_line.4653,17.0,Bewohnerparken,Bew 9-23,Rotkreuzplatz Süd,Kelheimer Str.,Bewohnerparken,11.532313922013778,48.14591004166288
opendata_ruhver_parkseiten_line.4654,7.0,Bewohnerparken,Bew 9-23,Rotkreuzplatz Süd,Safferlingstr.,Bewohnerparken,11.533587723805434,48.14616001333576
opendata_ruhver_parkseiten_line.4655,8.0,Bewohnerparken,Bew 9-23,Rotkreuzplatz Süd,Safferlingstr.,Bewohnerparken,11.53348407078874,48.14568609392521
opendata_ruhver_parkseiten_line.4656,12.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.592367341479891,48.17984272529476
opendata_ruhver_parkseiten_line.4657,15.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.591468182463675,48.18022834270073
opendata_ruhver_parkseiten_line.4658,7.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.59252919532895,48.17982516420898
opendata_ruhver_parkseiten_line.4659,6.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.591958703813148,48.180071851939545
opendata_ruhver_parkseiten_line.4660,6.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.591571243968732,48.18024145277544
opendata_ruhver_parkseiten_line.4661,6.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.591057179056445,48.18045947875432
opendata_ruhver_parkseiten_line.4662,4.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.59065708201094,48.180652843355176
opendata_ruhver_parkseiten_line.4663,8.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.590683223049679,48.18056680558792
opendata_ruhver_parkseiten_line.4664,22.0,Mischparken,M 9-23,St.-Martins-Platz,Hohenwaldeckstr.,Mischparken,11.594204749576129,48.11752544020983
opendata_ruhver_parkseiten_line.4665,8.0,Mischparken,M 9-23,St.-Martins-Platz,St.-Martin-Str.,Mischparken,11.59362777617328,48.11794585219152
opendata_ruhver_parkseiten_line.4666,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,St.-Martins-Platz,Warngauer Str.,Absolutes Halteverbot,11.58823258928645,48.114030063844005
opendata_ruhver_parkseiten_line.4667,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,St.-Martins-Platz,Warngauer Str.,Absolutes Halteverbot,11.592462118588335,48.11293810777003
opendata_ruhver_parkseiten_line.4668,40.0,Mischparken,M 9-23,St.-Martins-Platz,Schlierseestr.,Mischparken,11.593212063367979,48.11210501368144
opendata_ruhver_parkseiten_line.4669,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,St.-Martins-Platz,Deisenhofener Str.,Absolutes Halteverbot,11.587693671932445,48.112547299100584
opendata_ruhver_parkseiten_line.4670,77.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",St.-Martins-Platz,Deisenhofener Str.,Mischparken mit Parkscheibe,11.59108575757016,48.11133663977075
opendata_ruhver_parkseiten_line.4671,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,St.-Martins-Platz,Deisenhofener Str.,Absolutes Halteverbot,11.59409938327032,48.11082677168316
opendata_ruhver_parkseiten_line.4672,16.0,Mischparken,M 9-23,St.-Martins-Platz,Werinherstr.,Mischparken,11.593505267802053,48.1148689552049
opendata_ruhver_parkseiten_line.4673,41.0,Mischparken,M 9-23,St.-Martins-Platz,Werinherstr.,Mischparken,11.589735415761139,48.11511749688908
opendata_ruhver_parkseiten_line.4674,26.0,Mischparken,M 9-23,St.-Martins-Platz,Schlierseestr.,Mischparken,11.592515612370974,48.113776189828194
opendata_ruhver_parkseiten_line.4675,24.0,Mischparken,M 9-23,St.-Martins-Platz,Schlierseestr.,Mischparken,11.593488538793258,48.1122336230309
opendata_ruhver_parkseiten_line.4676,27.0,Mischparken,M 9-23,St.-Martins-Platz,Schlierseestr.,Mischparken,11.592941269283605,48.11356650579097
opendata_ruhver_parkseiten_line.4677,4.0,Mischparken,M 9-23,Akademieviertel,Ludwigstr.,Mischparken,11.580890188145192,48.14998936563882
opendata_ruhver_parkseiten_line.4678,1.0,Behindertenparken,Beh 0-24,Akademieviertel,Amalienstr.,Behindertenparken,11.579280471670941,48.15145114001493
opendata_ruhver_parkseiten_line.4679,1.0,Behindertenparken,"Beh 9-18, Bew 18-23",Akademieviertel,Hohenstaufenstr.,Behindertenparken,11.576085146743456,48.15657918601195
opendata_ruhver_parkseiten_line.4680,1.0,Behindertenparken,Beh 0-24,Akademieviertel,Nordendstr.,Behindertenparken,11.575154747287396,48.157114648107694
opendata_ruhver_parkseiten_line.4681,4.0,Eingeschränktes Halteverbot temporär,"EHV 8-19, sonst M",Altschwabing,Feilitzschstr.,Eingeschränktes Halteverbot (auch temporär),11.590947670772143,48.16080305803982
opendata_ruhver_parkseiten_line.4682,12.0,Absolutes Halteverbot temporär,"AHV 7:30-17, Bew 17-23",Altschwabing,Haimhauserstr.,Absolutes Halteverbot (auch temporär),11.592072029008543,48.161793683098416
opendata_ruhver_parkseiten_line.4683,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Herzog-Ernst-Platz,Winkstr.,Absolutes Halteverbot,11.538477901518366,48.123330209579166
opendata_ruhver_parkseiten_line.4684,7.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Herzog-Ernst-Platz,Winkstr.,Mischparken mit Parkscheibe,11.538717228297227,48.12334587366206
opendata_ruhver_parkseiten_line.4685,8.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Herzog-Ernst-Platz,Kraelerstr.,Mischparken mit Parkscheibe,11.538660229746286,48.124552034710135
opendata_ruhver_parkseiten_line.4686,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Herzog-Ernst-Platz,Kraelerstr.,Absolutes Halteverbot,11.538654856709233,48.124497897058404
opendata_ruhver_parkseiten_line.4687,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Herzog-Ernst-Platz,Kraelerstr.,Absolutes Halteverbot,11.539591278419406,48.12441286508069
opendata_ruhver_parkseiten_line.4688,16.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Herzog-Ernst-Platz,Maronstr.,Mischparken mit Parkscheibe,11.540104970336492,48.12386429614137
opendata_ruhver_parkseiten_line.4689,20.0,Bewohnerparken,Bew 9-23,Südliche Hansastraße,Fuggerstr.,Bewohnerparken,11.53640179064422,48.123489885912704
opendata_ruhver_parkseiten_line.4690,24.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Brudermühlviertel,Thalkirchner Str.,Mischparken mit Parkscheibe,11.54685774264201,48.10970711692352
opendata_ruhver_parkseiten_line.4691,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Brudermühlviertel,Thalkirchner Str.,Absolutes Halteverbot,11.546271069065332,48.10889709989055
opendata_ruhver_parkseiten_line.4692,26.0,Bewohnerparken,Bew 9-23,Brudermühlviertel,Dietramszeller Pl.,Bewohnerparken,11.54776495855366,48.109540271446065
opendata_ruhver_parkseiten_line.4693,22.0,Bewohnerparken,Bew 9-23,Brudermühlviertel,Dietramszeller Pl.,Bewohnerparken,11.547873756097015,48.10967347941181
opendata_ruhver_parkseiten_line.4694,34.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Brudermühlviertel,Dietramszeller Str.,Mischparken mit Parkscheibe,11.54842838759653,48.10885713094938
opendata_ruhver_parkseiten_line.4695,41.0,Bewohnerparken,Bew 9-23,Brudermühlviertel,Schaftlachstr.,Bewohnerparken,11.548969536670516,48.10998753553942
opendata_ruhver_parkseiten_line.4696,32.0,Bewohnerparken,Bew 9-23,Brudermühlviertel,Bruderhofstr.,Bewohnerparken,11.55033825508376,48.10993146676669
opendata_ruhver_parkseiten_line.4697,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Brudermühlviertel,Sigi-Sommer-Pl.,Absolutes Halteverbot,11.550702630189932,48.10907596138968
opendata_ruhver_parkseiten_line.4698,6.0,Mischparken,M 9-23,Ebenau,Helene-Weber-Allee,Mischparken,11.54544663031399,48.16228238041006
opendata_ruhver_parkseiten_line.4699,15.0,Mischparken,M 9-23,Ebenau,Rosa-Luxemburg-Pl.,Mischparken,11.547980939712037,48.1615940156724
opendata_ruhver_parkseiten_line.4700,6.0,Mischparken,M 9-23,Ebenau,Gertrud-Bäumer-Str.,Mischparken,11.546671504478692,48.16313367711551
opendata_ruhver_parkseiten_line.4701,12.0,Mischparken mit Parkscheibe,"PS 1h 9-23, Bew frei 18-23",Ebenau,Helene-Weber-Allee,Mischparken mit Parkscheibe,11.54509088372291,48.162496629691496
opendata_ruhver_parkseiten_line.4702,5.0,Mischparken,M 9-23,Ebenau,Gertrud-Bäumer-Str.,Mischparken,11.54604733013049,48.16267289390849
opendata_ruhver_parkseiten_line.4703,10.0,Mischparken,M 9-23,Ebenau,Gertrud-Bäumer-Str.,Mischparken,11.546015231651598,48.16274987785962
opendata_ruhver_parkseiten_line.4704,2.0,Mischparken,M 9-23,Ebenau,Rosa-Luxemburg-Pl.,Mischparken,11.54736418989614,48.16174796339229
opendata_ruhver_parkseiten_line.4705,40.0,Mischparken,M 9-23,Ebenau,Hedwig-Dransfeld-Allee,Mischparken,11.544271604844138,48.164534473778396
opendata_ruhver_parkseiten_line.4706,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Winzererstraße,Therese-Studer-Str.,Absolutes Halteverbot,11.560160117178361,48.1652561851278
opendata_ruhver_parkseiten_line.4707,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Winzererstraße,Therese-Studer-Str.,Absolutes Halteverbot,11.55941056032019,48.165700530017254
opendata_ruhver_parkseiten_line.4708,3.0,Mischparken mit Parkscheibe,MPS 2h 9-23,Winzererstraße,Gustav-Landauer-Bogen,Mischparken mit Parkscheibe,11.557991131113718,48.16812946802178
opendata_ruhver_parkseiten_line.4709,4.0,Mischparken mit Parkscheibe,MPS 2h 9-23,Winzererstraße,Gustav-Landauer-Bogen,Mischparken mit Parkscheibe,11.558923632135045,48.16781727990342
opendata_ruhver_parkseiten_line.4710,2.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Alte Heide,Domagkstr.,Mischparken mit Parkscheibe,11.601345643076588,48.180635881651
opendata_ruhver_parkseiten_line.4711,5.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Alte Heide,Domagkstr.,Mischparken mit Parkscheibe,11.601515653129114,48.180730711061976
opendata_ruhver_parkseiten_line.4712,5.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Alte Heide,Domagkstr.,Mischparken mit Parkscheibe,11.600903322656396,48.18107771892162
opendata_ruhver_parkseiten_line.4713,17.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Alte Heide,Domagkstr.,Mischparken mit Parkscheibe,11.59997893259901,48.18145739735417
opendata_ruhver_parkseiten_line.4714,16.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Alte Heide,Domagkstr.,Mischparken mit Parkscheibe,11.60056584801523,48.180988594942775
opendata_ruhver_parkseiten_line.4715,7.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Alte Heide,Domagkstr.,Mischparken mit Parkscheibe,11.599823695432397,48.181326663468596
opendata_ruhver_parkseiten_line.4716,13.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Alte Heide,Domagkstr.,Mischparken mit Parkscheibe,11.599441296516735,48.18146799657203
opendata_ruhver_parkseiten_line.4717,21.0,Mischparken mit Parkscheibe,"PS 2h 9-23, Bew frei",Alte Heide,Grünecker Str.,Mischparken mit Parkscheibe,11.598808614873501,48.18132259311663
opendata_ruhver_parkseiten_line.4718,16.0,Bewohnerparken,Bew 9-23,Alte Heide,Zaunweg,Bewohnerparken,11.600813476888733,48.18039785986575
opendata_ruhver_parkseiten_line.4719,3.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Gunta-Stölzl-Str.,Mischparken mit Parkscheibe,11.590315699320787,48.18079648286587
opendata_ruhver_parkseiten_line.4720,14.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Marianne-Brandt-Str.,Mischparken mit Parkscheibe,11.592353638115487,48.18121177597416
opendata_ruhver_parkseiten_line.4721,30.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Marianne-Brandt-Str.,Mischparken mit Parkscheibe,11.592280485555996,48.181344778283695
opendata_ruhver_parkseiten_line.4722,1.0,Mischparken mit Parkscheibe,PS 2h 9-18 (Mo-Fr),Alte Heide,Marianne-Brandt-Str.,Mischparken mit Parkscheibe,11.591786467852058,48.181455620471716
opendata_ruhver_parkseiten_line.4723,20.0,Bewohnerparken,Bew 9-23,Wettersteinplatz,Saleggstr.,Bewohnerparken,11.573075596259734,48.10532331833298
opendata_ruhver_parkseiten_line.4724,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Wettersteinplatz,Saleggstr.,Absolutes Halteverbot,11.57300191305157,48.1053452657917
opendata_ruhver_parkseiten_line.4725,25.0,Bewohnerparken,Bew 9-23,Wettersteinplatz,Latemarstr.,Bewohnerparken,11.571896943241171,48.10512645723841
opendata_ruhver_parkseiten_line.4726,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Wettersteinplatz,Latemarstr.,Absolutes Halteverbot,11.571238520865654,48.10530779569658
opendata_ruhver_parkseiten_line.4727,17.0,Bewohnerparken,Bew 9-23,Wettersteinplatz,Andreas-Hofer-Str.,Bewohnerparken,11.571210708396363,48.104731059790915
opendata_ruhver_parkseiten_line.4728,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Wettersteinplatz,Andreas-Hofer-Str.,Absolutes Halteverbot,11.571284472289292,48.104704496002206
opendata_ruhver_parkseiten_line.4729,17.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Wettersteinplatz,Grödner Str.,Mischparken mit Parkscheibe,11.571139649748838,48.10412087245298
opendata_ruhver_parkseiten_line.4730,7.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Wettersteinplatz,Grödner Str.,Mischparken mit Parkscheibe,11.572555590423015,48.1036434672263
opendata_ruhver_parkseiten_line.4731,14.0,Bewohnerparken,Bew 9-23,Wettersteinplatz,Saleggstr.,Bewohnerparken,11.572487328388851,48.104277364291015
opendata_ruhver_parkseiten_line.4732,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Wettersteinplatz,Saleggstr.,Absolutes Halteverbot,11.572419558793491,48.10430499267662
opendata_ruhver_parkseiten_line.4733,18.0,Mischparken,M 9-23,Wettersteinplatz,Säbener Str.,Mischparken,11.573283606916435,48.104038244568535
opendata_ruhver_parkseiten_line.4734,19.0,Mischparken,M 9-23,Wettersteinplatz,Säbener Str.,Mischparken,11.573432977882083,48.10401436863369
opendata_ruhver_parkseiten_line.4735,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Wettersteinplatz,Terlaner Str.,Absolutes Halteverbot,11.574371483572335,48.10374349305249
opendata_ruhver_parkseiten_line.4736,22.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Wettersteinplatz,Terlaner Str.,Mischparken mit Parkscheibe,11.574422765693635,48.103695805541484
opendata_ruhver_parkseiten_line.4737,8.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Wettersteinplatz,Klausener Str.,Mischparken mit Parkscheibe,11.574486151998922,48.10304103673057
opendata_ruhver_parkseiten_line.4738,3.0,Behindertenparken,Beh 0-24,Altschwabing,Biedersteiner Str.,Behindertenparken,11.593846305054681,48.16403245896961
opendata_ruhver_parkseiten_line.4739,1.0,Carsharing,CS ff,Bayernplatz,Destouchesstr.,Carsharing,11.57335770362441,48.164670190620214
opendata_ruhver_parkseiten_line.4740,2.0,Behindertenparken,Beh 0-24,Schwabing Mitte,Belgradstr.,Behindertenparken,11.574776515822037,48.16117606686917
opendata_ruhver_parkseiten_line.4741,1.0,Carsharing,CS ff,Bayernplatz,Destouchesstr.,Carsharing,11.573681811170607,48.164625980156565
opendata_ruhver_parkseiten_line.4742,1.0,Behindertenparken,Beh 0-24,Schwabing Mitte,Kaiserstr.,Behindertenparken,11.582600998570605,48.16097977314272
opendata_ruhver_parkseiten_line.4743,1.0,Carsharing,CS ff,Bayernplatz,Destouchesstr.,Carsharing,11.573578935823845,48.16463986293526
opendata_ruhver_parkseiten_line.4744,1.0,Behindertenparken,Beh 0-24,Schwabing Mitte,Leopoldstr.,Behindertenparken,11.586109704480512,48.16145394766121
opendata_ruhver_parkseiten_line.4745,1.0,Carsharing,CS ff,Bayernplatz,Destouchesstr.,Carsharing,11.573832799430498,48.16460400194373
opendata_ruhver_parkseiten_line.4746,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Lerchenauer Straße,Winzererstr.,Absolutes Halteverbot,11.560794516448558,48.17148126652354
opendata_ruhver_parkseiten_line.4747,19.0,Bewohnerparken,Bew 9-23,Lerchenauer Straße,Winzererstr.,Bewohnerparken,11.560886619368212,48.17074191631074
opendata_ruhver_parkseiten_line.4748,38.0,Mischparken,M 9-23,Lerchenauer Straße,Hornstr.,Mischparken,11.562436245270831,48.17009938933144
opendata_ruhver_parkseiten_line.4749,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Lerchenauer Straße,Birnauer Str.,Absolutes Halteverbot,11.560595133434342,48.174332262883446
opendata_ruhver_parkseiten_line.4750,24.0,Mischparken,M 9-23,Lerchenauer Straße,Birnauer Str.,Mischparken,11.561609721975774,48.17462108454938
opendata_ruhver_parkseiten_line.4751,7.0,Bewohnerparken,Bew 9-23,Lerchenauer Straße,Bregenzer Str.,Bewohnerparken,11.562432929245762,48.175119624253554
opendata_ruhver_parkseiten_line.4752,7.0,Bewohnerparken,Bew 9-23,Lerchenauer Straße,Bregenzer Str.,Bewohnerparken,11.562526205505087,48.17513061786405
opendata_ruhver_parkseiten_line.4753,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Lerchenauer Straße,St.-Blasien-Str.,Absolutes Halteverbot,11.562764659458033,48.175712300562594
opendata_ruhver_parkseiten_line.4754,28.0,Bewohnerparken,Bew 9-23,Lerchenauer Straße,St.-Blasien-Str.,Bewohnerparken,11.561810418833705,48.175433372493785
opendata_ruhver_parkseiten_line.4755,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Lerchenauer Straße,St.-Blasien-Str.,Absolutes Halteverbot,11.560333817676122,48.175215295815796
opendata_ruhver_parkseiten_line.4756,6.0,Bewohnerparken,Bew 9-23,Lerchenauer Straße,St.-Blasien-Str.,Bewohnerparken,11.560310749474079,48.175085069778376
opendata_ruhver_parkseiten_line.4757,20.0,Bewohnerparken,Bew 9-23,Lerchenauer Straße,St.-Blasien-Str.,Bewohnerparken,11.561328901225046,48.1753088164204
opendata_ruhver_parkseiten_line.4758,23.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Brudermühlviertel,Dietramszeller Pl.,Mischparken mit Parkscheibe,11.547082905502199,48.10888156545938
opendata_ruhver_parkseiten_line.4759,24.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Brudermühlviertel,Thalkirchner Str.,Mischparken mit Parkscheibe,11.546943106087811,48.10960215233839
opendata_ruhver_parkseiten_line.4760,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Brudermühlviertel,Urbanstr.,Absolutes Halteverbot,11.548937820066092,48.11100251486972
opendata_ruhver_parkseiten_line.4761,15.0,Mischparken,M 9-23,Brudermühlviertel,Thalkirchner Str.,Mischparken,11.547812448901107,48.110758798726316
opendata_ruhver_parkseiten_line.4762,38.0,Bewohnerparken,Bew 9-23,Brudermühlviertel,Schaftlachstr.,Bewohnerparken,11.549068359535024,48.10988623998444
opendata_ruhver_parkseiten_line.4763,5.0,Mischparken,M 9-23,Untergiesing,Voßstr.,Mischparken,11.574826551141639,48.1176020427748
opendata_ruhver_parkseiten_line.4764,10.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Untergiesing,Gerhardstr.,Mischparken mit Parkscheibe,11.565534037686067,48.11379791470689
opendata_ruhver_parkseiten_line.4765,9.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Untergiesing,Gerhardstr.,Mischparken mit Parkscheibe,11.565740995012629,48.11420001992012
opendata_ruhver_parkseiten_line.4766,15.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Untergiesing,Agilolfingerpl.,Mischparken mit Parkscheibe,11.56599869688182,48.11505790881584
opendata_ruhver_parkseiten_line.4767,8.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Untergiesing,Agilolfingerpl.,Mischparken mit Parkscheibe,11.566211027876946,48.115080285487636
opendata_ruhver_parkseiten_line.4768,0.0,Absolutes Halteverbot (0-24 Uhr),AHV 0-24,Untergiesing,Agilolfingerpl.,Absolutes Halteverbot,11.566143733393368,48.114939165291744
opendata_ruhver_parkseiten_line.4769,4.0,Mischparken mit Parkscheibe,"PS 4h 9-23, Bew frei",Untergiesing,Agilolfingerpl.,Mischparken mit Parkscheibe,11.566310924823744,48.115110489368476
